ID,DATE,CURRENCY,PX_LAST
GTIDR8Y Govt,2021-11-01,,6.116
GTIDR8Y Govt,2021-11-02,,6.131365
GTIDR8Y Govt,2021-11-03,,6.129204
GTIDR8Y Govt,2021-11-04,,6.120779
GTIDR8Y Govt,2021-11-05,,6.100743
GTIDR8Y Govt,2021-11-06,,6.100743
GTIDR8Y Govt,2021-11-07,,6.100743
GTIDR8Y Govt,2021-11-08,,6.086657
GTIDR8Y Govt,2021-11-09,,6.072466
GTIDR8Y Govt,2021-11-10,,6.069352
GTIDR8Y Govt,2021-11-11,,6.08024
GTIDR8Y Govt,2021-11-12,,6.078087
GTIDR8Y Govt,2021-11-13,,6.078087
GTIDR8Y Govt,2021-11-14,,6.078087
GTIDR8Y Govt,2021-11-15,,6.081662
GTIDR8Y Govt,2021-11-16,,6.072242
GTIDR8Y Govt,2021-11-17,,6.074492
GTIDR8Y Govt,2021-11-18,,6.073284
GTIDR8Y Govt,2021-11-19,,6.06921
GTIDR8Y Govt,2021-11-20,,6.06921
GTIDR8Y Govt,2021-11-21,,6.06921
GTIDR8Y Govt,2021-11-22,,6.071114
GTIDR8Y Govt,2021-11-23,,6.069163
GTIDR8Y Govt,2021-11-24,,6.060449
GTIDR8Y Govt,2021-11-25,,6.0555
GTIDR8Y Govt,2021-11-26,,6.074558
GTIDR8Y Govt,2021-11-27,,6.074558
GTIDR8Y Govt,2021-11-28,,6.074558
GTIDR8Y Govt,2021-11-29,,6.077408
GTIDR8Y Govt,2021-11-30,,6.087473
GTIDR8Y Govt,2021-12-01,,6.108939
GTIDR8Y Govt,2021-12-02,,6.151845
GTIDR8Y Govt,2021-12-03,,6.168362
GTIDR8Y Govt,2021-12-04,,6.168362
GTIDR8Y Govt,2021-12-05,,6.168362
GTIDR8Y Govt,2021-12-06,,6.25912
GTIDR8Y Govt,2021-12-07,,6.237062
GTIDR8Y Govt,2021-12-08,,6.196949
GTIDR8Y Govt,2021-12-09,,6.196949
GTIDR8Y Govt,2021-12-10,,6.196949
GTIDR8Y Govt,2021-12-11,,6.196949
GTIDR8Y Govt,2021-12-12,,6.196949
GTIDR8Y Govt,2021-12-13,,6.196949
GTIDR8Y Govt,2021-12-14,,6.196949
GTIDR8Y Govt,2021-12-15,,6.196949
GTIDR8Y Govt,2021-12-16,,6.196949
GTIDR8Y Govt,2021-12-17,,6.196949
GTIDR8Y Govt,2021-12-18,,6.196949
GTIDR8Y Govt,2021-12-19,,6.196949
GTIDR8Y Govt,2021-12-20,,6.196949
GTIDR8Y Govt,2021-12-21,,6.196949
GTIDR8Y Govt,2021-12-22,,6.196949
GTIDR8Y Govt,2021-12-23,,6.196949
GTIDR8Y Govt,2021-12-24,,6.196949
GTIDR8Y Govt,2021-12-25,,6.196949
GTIDR8Y Govt,2021-12-26,,6.196949
GTIDR8Y Govt,2021-12-27,,6.196949
GTIDR8Y Govt,2021-12-28,,6.196949
GTIDR8Y Govt,2021-12-29,,6.196949
GTIDR8Y Govt,2021-12-30,,6.196949
GTIDR8Y Govt,2021-12-31,,6.196949
GTIDR8Y Govt,2022-01-01,,6.196949
GTIDR8Y Govt,2022-01-02,,6.196949
GTIDR8Y Govt,2022-01-03,,6.196949
GTIDR8Y Govt,2022-01-04,,6.196949
GTIDR8Y Govt,2022-01-05,,6.196949
GTIDR8Y Govt,2022-01-06,,6.196949
GTIDR8Y Govt,2022-01-07,,6.196949
GTIDR8Y Govt,2022-01-08,,6.196949
GTIDR8Y Govt,2022-01-09,,6.196949
GTIDR8Y Govt,2022-01-10,,6.196949
GTIDR8Y Govt,2022-01-11,,6.196949
GTIDR8Y Govt,2022-01-12,,6.570863
GTIDR8Y Govt,2022-01-13,,6.572064
GTIDR8Y Govt,2022-01-14,,6.545573
GTIDR8Y Govt,2022-01-15,,6.545573
GTIDR8Y Govt,2022-01-16,,6.545573
GTIDR8Y Govt,2022-01-17,,6.545573
GTIDR8Y Govt,2022-01-18,,6.545573
GTIDR8Y Govt,2022-01-19,,6.545573
GTIDR8Y Govt,2022-01-20,,6.545573
GTIDR8Y Govt,2022-01-21,,6.545573
GTIDR8Y Govt,2022-01-22,,6.545573
GTIDR8Y Govt,2022-01-23,,6.545573
GTIDR8Y Govt,2022-01-24,,6.545573
GTIDR8Y Govt,2022-01-25,,6.545573
GTIDR8Y Govt,2022-01-26,,6.545573
GTIDR8Y Govt,2022-01-27,,6.545573
GTIDR8Y Govt,2022-01-28,,6.545573
GTIDR8Y Govt,2022-01-29,,6.545573
GTIDR8Y Govt,2022-01-30,,6.545573
GTIDR8Y Govt,2022-01-31,,6.545573
GTIDR8Y Govt,2022-02-01,,6.545573
GTIDR8Y Govt,2022-02-02,,6.545573
GTIDR8Y Govt,2022-02-03,,6.545573
GTIDR8Y Govt,2022-02-04,,6.545573
GTIDR8Y Govt,2022-02-05,,6.545573
GTIDR8Y Govt,2022-02-06,,6.545573
GTIDR8Y Govt,2022-02-07,,6.545573
GTIDR8Y Govt,2022-02-08,,6.545573
GTIDR8Y Govt,2022-02-09,,6.545573
GTIDR8Y Govt,2022-02-10,,6.580225
GTIDR8Y Govt,2022-02-11,,6.578834
GTIDR8Y Govt,2022-02-12,,6.578834
GTIDR8Y Govt,2022-02-13,,6.578834
GTIDR8Y Govt,2022-02-14,,6.578834
GTIDR8Y Govt,2022-02-15,,6.578834
GTIDR8Y Govt,2022-02-16,,6.578834
GTIDR8Y Govt,2022-02-17,,6.578834
GTIDR8Y Govt,2022-02-18,,6.578834
GTIDR8Y Govt,2022-02-19,,6.578834
GTIDR8Y Govt,2022-02-20,,6.578834
GTIDR8Y Govt,2022-02-21,,6.578834
GTIDR8Y Govt,2022-02-22,,6.578834
GTIDR8Y Govt,2022-02-23,,6.578834
GTIDR8Y Govt,2022-02-24,,6.578834
GTIDR8Y Govt,2022-02-25,,6.578834
GTIDR8Y Govt,2022-02-26,,6.578834
GTIDR8Y Govt,2022-02-27,,6.578834
GTIDR8Y Govt,2022-02-28,,6.578834
GTIDR8Y Govt,2022-03-01,,6.578834
GTIDR8Y Govt,2022-03-02,,6.578834
GTIDR8Y Govt,2022-03-03,,6.578834
GTIDR8Y Govt,2022-03-04,,6.578834
GTIDR8Y Govt,2022-03-05,,6.578834
GTIDR8Y Govt,2022-03-06,,6.578834
GTIDR8Y Govt,2022-03-07,,6.578834
GTIDR8Y Govt,2022-03-08,,6.578834
GTIDR8Y Govt,2022-03-09,,6.578834
GTIDR8Y Govt,2022-03-10,,6.578834
GTIDR8Y Govt,2022-03-11,,6.578834
GTIDR8Y Govt,2022-03-12,,6.578834
GTIDR8Y Govt,2022-03-13,,6.578834
GTIDR8Y Govt,2022-03-14,,6.578834
GTIDR8Y Govt,2022-03-15,,6.578834
GTIDR8Y Govt,2022-03-16,,6.775509
GTIDR8Y Govt,2022-03-17,,6.775509
GTIDR8Y Govt,2022-03-18,,6.775509
GTIDR8Y Govt,2022-03-19,,6.775509
GTIDR8Y Govt,2022-03-20,,6.775509
GTIDR8Y Govt,2022-03-21,,6.775509
GTIDR8Y Govt,2022-03-22,,6.775509
GTIDR8Y Govt,2022-03-23,,6.775509
GTIDR8Y Govt,2022-03-24,,6.775509
GTIDR8Y Govt,2022-03-25,,6.775509
GTIDR8Y Govt,2022-03-26,,6.775509
GTIDR8Y Govt,2022-03-27,,6.775509
GTIDR8Y Govt,2022-03-28,,6.775509
GTIDR8Y Govt,2022-03-29,,6.775509
GTIDR8Y Govt,2022-03-30,,6.775509
GTIDR8Y Govt,2022-03-31,,6.724816
GTIDR8Y Govt,2022-04-01,,6.720936
GTIDR8Y Govt,2022-04-02,,6.720936
GTIDR8Y Govt,2022-04-03,,6.720936
GTIDR8Y Govt,2022-04-04,,6.720936
GTIDR8Y Govt,2022-04-05,,6.708
GTIDR8Y Govt,2022-04-06,,6.7171
GTIDR8Y Govt,2022-04-07,,6.7171
GTIDR8Y Govt,2022-04-08,,6.7171
GTIDR8Y Govt,2022-04-09,,6.7171
GTIDR8Y Govt,2022-04-10,,6.7171
GTIDR8Y Govt,2022-04-11,,6.7171
GTIDR8Y Govt,2022-04-12,,6.7171
GTIDR8Y Govt,2022-04-13,,6.7171
GTIDR8Y Govt,2022-04-14,,6.7171
GTIDR8Y Govt,2022-04-15,,6.7171
GTIDR8Y Govt,2022-04-16,,6.7171
GTIDR8Y Govt,2022-04-17,,6.7171
GTIDR8Y Govt,2022-04-18,,6.7171
GTIDR8Y Govt,2022-04-19,,6.7171
GTIDR8Y Govt,2022-04-20,,6.7171
GTIDR8Y Govt,2022-04-21,,6.7171
GTIDR8Y Govt,2022-04-22,,6.7171
GTIDR8Y Govt,2022-04-23,,6.7171
GTIDR8Y Govt,2022-04-24,,6.7171
GTIDR8Y Govt,2022-04-25,,6.7171
GTIDR8Y Govt,2022-04-26,,6.7171
GTIDR8Y Govt,2022-04-27,,6.7171
GTIDR8Y Govt,2022-04-28,,6.7171
GTIDR8Y Govt,2022-04-29,,6.7171
GTIDR8Y Govt,2022-04-30,,6.7171
GTIDR8Y Govt,2022-05-01,,6.7171
GTIDR8Y Govt,2022-05-02,,6.7171
GTIDR8Y Govt,2022-05-03,,6.7171
GTIDR8Y Govt,2022-05-04,,6.7171
GTIDR8Y Govt,2022-05-05,,6.7171
GTIDR8Y Govt,2022-05-06,,6.7171
GTIDR8Y Govt,2022-05-07,,6.7171
GTIDR8Y Govt,2022-05-08,,6.7171
GTIDR8Y Govt,2022-05-09,,6.7171
GTIDR8Y Govt,2022-05-10,,6.7171
GTIDR8Y Govt,2022-05-11,,6.7171
GTIDR8Y Govt,2022-05-12,,6.7171
GTIDR8Y Govt,2022-05-13,,6.7171
GTIDR8Y Govt,2022-05-14,,6.7171
GTIDR8Y Govt,2022-05-15,,6.7171
GTIDR8Y Govt,2022-05-16,,6.7171
